site_id,equipment_type,week,checkout_date,checkin_date,equipment_id,rate_per_day,maintenance_count,engine_hours,idle_hours,year_week,target_checkout_count,week_num,year,eq_key,count,checkout_count_t-1,checkout_count_t-4,rolling_mean_4w,price_index,pct_maint,engine_hours_avg,idle_ratio_avg,equipment_type_encoded,usage_efficiency,rental_duration,rate_relative,recent_maintenance,maintenance_per_day,engine_hours_per_day,month_sin,month_cos,week_sin,week_cos,rolling_std_4w,rolling_max_4w
S003,Loader,2023-W34,2023-08-25,2023-09-04,LO4464,800,0,57,8,2023-W34,1,34,2023,LO4464_Loader,1,1.0,1.0,1.0,1.6974208986971548,0.0,57.0,0.12307692307692308,4,0.8596491228070176,10,1.6974208986971548,0,0.0,5.7,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.0,1.0
S002,Compactor,2023-W34,2023-08-23,2023-08-27,CO2990,300,1,20,3,2023-W34,2,34,2023,CO2990_Compactor,2,1.0,1.0,1.25,0.6548571428571429,0.5,10.0,0.13043478260869565,1,0.85,4,0.6548571428571429,1,0.25,5.0,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.957427107756338,3.0
S004,Compactor,2023-W34,2023-08-21,2023-08-30,CO2990,300,0,68,14,2023-W34,2,34,2023,CO2990_Compactor,2,1.0,1.0,1.25,0.6548571428571429,0.0,34.0,0.17073170731707318,1,0.7941176470588235,9,0.6548571428571429,0,0.0,7.555555555555555,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.957427107756338,3.0
S002,Excavator,2023-W33,2023-08-19,2023-08-23,EX5960,500,0,33,7,2023-W33,1,33,2023,EX5960_Excavator,1,1.0,1.0,1.25,1.0954157782515992,0.0,33.0,0.175,3,0.7878787878787878,4,1.0954157782515992,0,0.0,8.25,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.0,1.0
S002,Loader,2023-W33,2023-08-18,2023-08-25,LO4464,800,2,41,6,2023-W33,1,33,2023,LO4464_Loader,1,1.0,2.0,1.0,1.6974208986971548,2.0,41.0,0.1276595744680851,4,0.8536585365853658,7,1.6974208986971548,1,0.2857142857142857,5.857142857142857,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.0,1.0
S002,Bulldozer,2023-W33,2023-08-18,2023-08-25,BU9441,500,1,61,12,2023-W33,1,33,2023,BU9441_Bulldozer,1,1.0,2.0,1.0,1.0870133263652992,1.0,61.0,0.1643835616438356,0,0.8032786885245902,7,1.0870133263652992,1,0.14285714285714285,8.714285714285714,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.0,1.0
S002,Compactor,2023-W32,2023-08-12,2023-08-20,CO4280,250,0,48,12,2023-W32,3,32,2023,CO4280_Compactor,2,1.0,1.0,1.25,0.5457142857142857,0.0,16.0,0.2,1,0.75,8,0.5457142857142857,0,0.0,6.0,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1.1547005383792515,3.0
S002,Crane,2023-W32,2023-08-11,2023-08-17,CR2101,500,0,28,5,2023-W32,1,32,2023,CR2101_Crane,1,1.0,1.0,1.0,1.0629067245119306,0.0,28.0,0.15151515151515152,2,0.8214285714285714,6,1.0629067245119306,0,0.0,4.666666666666667,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0.9574271077563385,3.0
S004,Compactor,2023-W32,2023-08-11,2023-08-14,CO4280,250,0,14,3,2023-W32,3,32,2023,CO4280_Compactor,2,1.0,1.0,1.25,0.5457142857142857,0.0,4.666666666666667,0.17647058823529413,1,0.7857142857142857,3,0.5457142857142857,0,0.0,4.666666666666667,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1.1547005383792515,3.0
S004,Compactor,2023-W32,2023-08-09,2023-08-17,CO2735,800,0,56,9,2023-W32,3,32,2023,CO2735_Compactor,1,1.0,1.0,1.0,1.7462857142857144,0.0,18.666666666666668,0.13846153846153847,1,0.8392857142857143,8,1.7462857142857144,0,0.0,7.0,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1.1547005383792515,3.0
S001,Compactor,2023-W31,2023-08-06,2023-08-16,CO4280,250,0,44,5,2023-W31,3,31,2023,CO4280_Compactor,1,1.0,1.0,1.0,0.5457142857142857,0.0,14.666666666666666,0.10204081632653061,1,0.8863636363636364,10,0.5457142857142857,0,0.0,4.4,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0.9999999999999998,3.0
S002,Compactor,2023-W31,2023-08-06,2023-08-16,CO2990,300,0,73,14,2023-W31,3,31,2023,CO2990_Compactor,1,1.0,1.0,1.0,0.6548571428571429,0.0,24.333333333333332,0.16091954022988506,1,0.8082191780821918,10,0.6548571428571429,0,0.0,7.3,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0.9999999999999998,3.0
S003,Crane,2023-W31,2023-08-05,2023-08-08,CR7435,450,2,23,6,2023-W31,3,31,2023,CR7435_Crane,1,1.0,1.0,1.0,0.9566160520607375,0.6666666666666666,7.666666666666667,0.20689655172413793,2,0.7391304347826086,3,0.9566160520607375,1,0.6666666666666666,7.666666666666667,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0.9574271077563385,3.0
S001,Compactor,2023-W31,2023-08-03,2023-08-08,CO2735,800,0,32,4,2023-W31,3,31,2023,CO2735_Compactor,1,1.0,3.0,1.0,1.7462857142857144,0.0,10.666666666666666,0.1111111111111111,1,0.875,5,1.7462857142857144,0,0.0,6.4,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0.9999999999999998,3.0
S003,Crane,2023-W31,2023-08-03,2023-08-08,CR3705,800,1,25,6,2023-W31,3,31,2023,CR3705_Crane,1,1.0,2.0,1.25,1.700650759219089,0.3333333333333333,8.333333333333334,0.1935483870967742,2,0.76,5,1.700650759219089,1,0.2,5.0,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0.9574271077563385,3.0
S004,Crane,2023-W31,2023-08-01,2023-08-06,CR2101,500,0,28,7,2023-W31,3,31,2023,CR2101_Crane,1,1.0,1.0,1.0,1.0629067245119306,0.0,9.333333333333334,0.2,2,0.75,5,1.0629067245119306,0,0.0,5.6,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0.9574271077563385,3.0
S002,Loader,2023-W30,2023-07-29,2023-08-06,LO4464,800,0,55,8,2023-W30,1,30,2023,LO4464_Loader,1,1.0,1.0,1.25,1.6974208986971548,0.0,55.0,0.12698412698412698,4,0.8545454545454545,8,1.6974208986971548,0,0.0,6.875,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0.0,1.0
S002,Bulldozer,2023-W30,2023-07-28,2023-08-02,BU3847,800,0,40,11,2023-W30,1,30,2023,BU3847_Bulldozer,1,1.0,1.0,1.0,1.7392213221844788,0.0,40.0,0.21568627450980393,0,0.725,5,1.7392213221844788,0,0.0,8.0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0.0,1.0
S004,Crane,2023-W29,2023-07-20,2023-07-24,CR2101,500,1,15,4,2023-W29,2,29,2023,CR2101_Crane,1,1.0,1.0,1.0,1.0629067245119306,0.5,7.5,0.21052631578947367,2,0.7333333333333333,4,1.0629067245119306,1,0.25,3.75,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.5000000000000007,2.0
S004,Loader,2023-W29,2023-07-19,2023-07-24,LO9796,300,1,31,9,2023-W29,1,29,2023,LO9796_Loader,1,1.0,1.0,1.0,0.6365328370114332,1.0,31.0,0.225,4,0.7096774193548387,5,0.6365328370114332,1,0.2,6.2,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.0,1.0
S001,Excavator,2023-W29,2023-07-19,2023-07-25,EX9158,800,2,40,4,2023-W29,1,29,2023,EX9158_Excavator,1,1.0,1.0,1.0,1.7526652452025586,2.0,40.0,0.09090909090909091,3,0.9,6,1.7526652452025586,1,0.3333333333333333,6.666666666666667,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.5,2.0
S003,Crane,2023-W29,2023-07-17,2023-07-24,CR5266,250,1,43,5,2023-W29,2,29,2023,CR5266_Crane,1,1.0,1.0,1.0,0.5314533622559653,0.5,21.5,0.10416666666666667,2,0.8837209302325582,7,0.5314533622559653,1,0.14285714285714285,6.142857142857143,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.5000000000000007,2.0
S002,Excavator,2023-W28,2023-07-16,2023-07-20,EX5960,500,0,28,4,2023-W28,1,28,2023,EX5960_Excavator,1,2.0,1.0,1.25,1.0954157782515992,0.0,28.0,0.125,3,0.8571428571428571,4,1.0954157782515992,0,0.0,7.0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.5,2.0
S002,Crane,2023-W28,2023-07-12,2023-07-21,CR2101,500,0,31,5,2023-W28,1,28,2023,CR2101_Crane,1,1.0,1.0,1.0,1.0629067245119306,0.0,31.0,0.1388888888888889,2,0.8387096774193549,9,1.0629067245119306,0,0.0,3.4444444444444446,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.5000000000000007,2.0
S003,Compactor,2023-W28,2023-07-10,2023-07-20,CO7030,450,1,80,13,2023-W28,1,28,2023,CO7030_Compactor,1,1.0,1.0,1.0,0.9822857142857143,1.0,80.0,0.13978494623655913,1,0.8375,10,0.9822857142857143,1,0.1,8.0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.0,1.0
S001,Excavator,2023-W27,2023-07-06,2023-07-09,EX6177,300,1,23,6,2023-W27,1,27,2023,EX6177_Excavator,1,1.0,1.0,1.0,0.6572494669509594,1.0,23.0,0.20689655172413793,3,0.7391304347826086,3,0.6572494669509594,1,0.3333333333333333,7.666666666666667,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.5,2.0
S004,Bulldozer,2023-W26,2023-07-01,2023-07-06,BU6427,450,1,28,5,2023-W26,1,26,2023,BU6427_Bulldozer,1,1.0,1.0,1.25,0.9783119937287692,1.0,28.0,0.15151515151515152,0,0.8214285714285714,5,0.9783119937287692,1,0.2,5.6,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,0.0,1.0
S004,Loader,2023-W26,2023-06-30,2023-07-05,LO6481,250,1,35,10,2023-W26,1,26,2023,LO6481_Loader,1,1.0,2.0,1.0,0.530444030842861,1.0,35.0,0.2222222222222222,4,0.7142857142857143,5,0.530444030842861,1,0.2,7.0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0.0,1.0
S002,Excavator,2023-W26,2023-06-29,2023-07-03,EX5960,500,3,20,5,2023-W26,2,26,2023,EX5960_Excavator,2,1.0,1.0,1.25,1.0954157782515992,1.5,10.0,0.2,3,0.75,4,1.0954157782515992,1,0.75,5.0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0.5,2.0
S004,Excavator,2023-W26,2023-06-27,2023-07-05,EX5960,500,0,66,17,2023-W26,2,26,2023,EX5960_Excavator,2,1.0,1.0,1.25,1.0954157782515992,0.0,33.0,0.20481927710843373,3,0.7424242424242424,8,1.0954157782515992,0,0.0,8.25,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0.5,2.0
S002,Compactor,2023-W26,2023-06-26,2023-07-01,CO8461,500,0,23,5,2023-W26,1,26,2023,CO8461_Compactor,1,1.0,1.0,1.0,1.0914285714285714,0.0,23.0,0.17857142857142858,1,0.782608695652174,5,1.0914285714285714,0,0.0,4.6,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0.0,1.0
S001,Bulldozer,2023-W25,2023-06-24,2023-07-02,BU8899,250,0,28,3,2023-W25,1,25,2023,BU8899_Bulldozer,1,1.0,1.0,1.0,0.5435066631826496,0.0,28.0,0.0967741935483871,0,0.8928571428571429,8,0.5435066631826496,0,0.0,3.5,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0.0,1.0
S001,Excavator,2023-W25,2023-06-22,2023-06-26,EX8187,450,3,36,8,2023-W25,1,25,2023,EX8187_Excavator,1,1.0,1.0,1.0,0.9858742004264393,3.0,36.0,0.18181818181818182,3,0.7777777777777778,4,0.9858742004264393,1,0.75,9.0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0.0,1.0
S003,Bulldozer,2023-W24,2023-06-18,2023-06-23,BU3847,800,1,32,7,2023-W24,1,24,2023,BU3847_Bulldozer,1,1.0,1.0,1.0,1.7392213221844788,1.0,32.0,0.1794871794871795,0,0.78125,5,1.7392213221844788,1,0.2,6.4,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.9999999999999997,3.0
S002,Crane,2023-W24,2023-06-12,2023-06-21,CR7435,450,0,46,7,2023-W24,1,24,2023,CR7435_Crane,1,1.0,1.0,1.0,0.9566160520607375,0.0,46.0,0.1320754716981132,2,0.8478260869565217,9,0.9566160520607375,0,0.0,5.111111111111111,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.5000000000000007,2.0
S001,Loader,2023-W24,2023-06-12,2023-06-18,LO1972,500,3,53,12,2023-W24,1,24,2023,LO1972_Loader,1,1.0,1.0,1.0,1.060888061685722,3.0,53.0,0.18461538461538463,4,0.7735849056603774,6,1.060888061685722,1,0.5,8.833333333333334,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.0,1.0
S003,Loader,2023-W23,2023-06-10,2023-06-16,LO8216,450,0,45,6,2023-W23,1,23,2023,LO8216_Loader,1,1.0,3.0,1.0,0.9547992555171496,0.0,45.0,0.11764705882352941,4,0.8666666666666667,6,0.9547992555171496,0,0.0,7.5,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1.0,3.0
S004,Crane,2023-W23,2023-06-07,2023-06-10,CR6602,300,0,14,3,2023-W23,1,23,2023,CR6602_Crane,1,1.0,1.0,1.0,0.6377440347071583,0.0,14.0,0.17647058823529413,2,0.7857142857142857,3,0.6377440347071583,0,0.0,4.666666666666667,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0.5773502691896264,2.0
S004,Excavator,2023-W23,2023-06-06,2023-06-13,EX5960,500,0,31,6,2023-W23,1,23,2023,EX5960_Excavator,1,1.0,1.0,1.0,1.0954157782515992,0.0,31.0,0.16216216216216217,3,0.8064516129032258,7,1.0954157782515992,0,0.0,4.428571428571429,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0.0,1.0
S001,Crane,2023-W22,2023-06-02,2023-06-12,CR2101,500,0,43,9,2023-W22,2,22,2023,CR2101_Crane,1,1.0,1.0,1.0,1.0629067245119306,0.0,21.5,0.17307692307692307,2,0.7906976744186046,10,1.0629067245119306,0,0.0,4.3,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0.5773502691896264,2.0
S003,Excavator,2023-W22,2023-05-31,2023-06-06,EX5103,250,0,23,5,2023-W22,1,22,2023,EX5103_Excavator,1,2.0,1.0,1.25,0.5477078891257996,0.0,23.0,0.17857142857142858,3,0.782608695652174,6,0.5477078891257996,0,0.0,3.8333333333333335,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0.0,1.0
S002,Crane,2023-W22,2023-05-30,2023-06-06,CR3705,800,2,35,5,2023-W22,2,22,2023,CR3705_Crane,1,1.0,1.0,1.5,1.700650759219089,1.0,17.5,0.125,2,0.8571428571428571,7,1.700650759219089,1,0.2857142857142857,5.0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0.5773502691896264,2.0
S003,Bulldozer,2023-W22,2023-05-29,2023-06-03,BU6427,450,0,33,8,2023-W22,1,22,2023,BU6427_Bulldozer,1,2.0,1.0,1.25,0.9783119937287692,0.0,33.0,0.1951219512195122,0,0.7575757575757576,5,0.9783119937287692,0,0.0,6.6,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0.9999999999999997,3.0
S001,Compactor,2023-W21,2023-05-26,2023-06-04,CO8461,500,0,64,10,2023-W21,1,21,2023,CO8461_Compactor,1,1.0,1.0,1.0,1.0914285714285714,0.0,64.0,0.13513513513513514,1,0.84375,9,1.0914285714285714,0,0.0,7.111111111111111,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0.4999999999999998,2.0
S004,Crane,2023-W21,2023-05-22,2023-05-25,CR6602,300,0,20,5,2023-W21,1,21,2023,CR6602_Crane,1,1.0,1.0,1.0,0.6377440347071583,0.0,20.0,0.2,2,0.75,3,0.6377440347071583,0,0.0,6.666666666666667,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0.5773502691896264,2.0
S002,Crane,2023-W20,2023-05-20,2023-05-23,CR3705,800,2,18,3,2023-W20,2,20,2023,CR3705_Crane,1,2.0,1.0,1.5,1.700650759219089,1.0,9.0,0.14285714285714285,2,0.8333333333333334,3,1.700650759219089,1,0.6666666666666666,6.0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0.5773502691896264,2.0
S004,Loader,2023-W20,2023-05-18,2023-05-25,LO9796,300,2,47,7,2023-W20,1,20,2023,LO9796_Loader,1,1.0,2.0,1.0,0.6365328370114332,2.0,47.0,0.12962962962962962,4,0.851063829787234,7,0.6365328370114332,1,0.2857142857142857,6.714285714285714,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.0,3.0
S001,Crane,2023-W20,2023-05-17,2023-05-27,CR6602,300,0,55,7,2023-W20,2,20,2023,CR6602_Crane,1,1.0,1.0,1.0,0.6377440347071583,0.0,27.5,0.11290322580645161,2,0.8727272727272727,10,0.6377440347071583,0,0.0,5.5,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0.5773502691896264,2.0
S001,Excavator,2023-W20,2023-05-17,2023-05-27,EX5960,500,0,48,12,2023-W20,1,20,2023,EX5960_Excavator,1,1.0,1.0,1.0,1.0954157782515992,0.0,48.0,0.2,3,0.75,10,1.0954157782515992,0,0.0,4.8,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0.0,1.0
S004,Compactor,2023-W19,2023-05-11,2023-05-19,CO2735,800,2,38,10,2023-W19,1,19,2023,CO2735_Compactor,1,1.0,1.0,1.5,1.7462857142857144,2.0,38.0,0.20833333333333334,1,0.7368421052631579,8,1.7462857142857144,1,0.25,4.75,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.5773502691896255,2.0
S004,Compactor,2023-W18,2023-05-07,2023-05-15,CO2990,300,2,40,6,2023-W18,1,18,2023,CO2990_Compactor,1,1.0,1.0,1.0,0.6548571428571429,2.0,40.0,0.13043478260869565,1,0.85,8,0.6548571428571429,1,0.25,5.0,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1.2583057392117916,4.0
S003,Crane,2023-W18,2023-05-06,2023-05-12,CR7435,450,0,30,6,2023-W18,1,18,2023,CR7435_Crane,1,1.0,1.0,1.0,0.9566160520607375,0.0,30.0,0.16666666666666666,2,0.8,6,0.9566160520607375,0,0.0,5.0,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.5000000000000007,2.0
S003,Bulldozer,2023-W18,2023-05-04,2023-05-11,BU3847,800,0,46,5,2023-W18,1,18,2023,BU3847_Bulldozer,1,1.0,1.0,1.0,1.7392213221844788,0.0,46.0,0.09803921568627451,0,0.8913043478260869,7,1.7392213221844788,0,0.0,6.571428571428571,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.9999999999999997,3.0
S001,Crane,2023-W17,2023-04-30,2023-05-05,CR2101,500,0,22,2,2023-W17,2,17,2023,CR2101_Crane,1,1.0,2.0,1.0,1.0629067245119306,0.0,11.0,0.08333333333333333,2,0.9090909090909091,5,1.0629067245119306,0,0.0,4.4,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.5000000000000007,2.0
S003,Loader,2023-W17,2023-04-29,2023-05-06,LO1972,500,0,43,13,2023-W17,1,17,2023,LO1972_Loader,1,1.0,2.0,1.0,1.060888061685722,0.0,43.0,0.23214285714285715,4,0.6976744186046512,7,1.060888061685722,0,0.0,6.142857142857143,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1.0,3.0
S001,Crane,2023-W17,2023-04-24,2023-04-27,CR6602,300,0,16,4,2023-W17,2,17,2023,CR6602_Crane,1,1.0,1.0,1.0,0.6377440347071583,0.0,8.0,0.2,2,0.75,3,0.6377440347071583,0,0.0,5.333333333333333,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.5000000000000007,2.0
S001,Bulldozer,2023-W16,2023-04-23,2023-05-02,BU6427,450,2,46,10,2023-W16,3,16,2023,BU6427_Bulldozer,2,1.0,1.0,1.25,0.9783119937287692,0.6666666666666666,15.333333333333334,0.17857142857142858,0,0.782608695652174,9,0.9783119937287692,1,0.2222222222222222,5.111111111111111,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.9574271077563378,3.0
S004,Bulldozer,2023-W16,2023-04-21,2023-04-29,BU3847,800,1,54,7,2023-W16,3,16,2023,BU3847_Bulldozer,1,1.0,1.0,1.0,1.7392213221844788,0.3333333333333333,18.0,0.11475409836065574,0,0.8703703703703703,8,1.7392213221844788,1,0.125,6.75,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.9574271077563378,3.0
S001,Excavator,2023-W16,2023-04-17,2023-04-22,EX5960,500,2,40,9,2023-W16,1,16,2023,EX5960_Excavator,1,1.0,1.0,1.0,1.0954157782515992,2.0,40.0,0.1836734693877551,3,0.775,5,1.0954157782515992,1,0.4,8.0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.5,2.0
S001,Bulldozer,2023-W16,2023-04-17,2023-04-22,BU6427,450,2,35,4,2023-W16,3,16,2023,BU6427_Bulldozer,2,1.0,1.0,1.25,0.9783119937287692,0.6666666666666666,11.666666666666666,0.10256410256410256,0,0.8857142857142857,5,0.9783119937287692,1,0.4,7.0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.9574271077563378,3.0
S002,Excavator,2023-W15,2023-04-15,2023-04-20,EX9158,800,0,36,4,2023-W15,1,15,2023,EX9158_Excavator,1,1.0,1.0,1.0,1.7526652452025586,0.0,36.0,0.1,3,0.8888888888888888,5,1.7526652452025586,0,0.0,7.2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0.5773502691896257,2.0
S004,Loader,2023-W14,2023-04-09,2023-04-14,LO1972,500,0,19,3,2023-W14,3,14,2023,LO1972_Loader,1,1.0,1.0,1.25,1.060888061685722,0.0,6.333333333333333,0.13636363636363635,4,0.8421052631578947,5,1.060888061685722,0,0.0,3.8,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.9574271077563381,3.0
S003,Loader,2023-W14,2023-04-05,2023-04-11,LO9796,300,2,29,3,2023-W14,3,14,2023,LO9796_Loader,1,1.0,1.0,1.25,0.6365328370114332,0.6666666666666666,9.666666666666666,0.09375,4,0.896551724137931,6,0.6365328370114332,1,0.3333333333333333,4.833333333333333,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.9574271077563381,3.0
S002,Excavator,2023-W14,2023-04-03,2023-04-07,EX6177,300,0,23,3,2023-W14,1,14,2023,EX6177_Excavator,1,1.0,1.0,1.0,0.6572494669509594,0.0,23.0,0.11538461538461539,3,0.8695652173913043,4,0.6572494669509594,0,0.0,5.75,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.5773502691896257,2.0
S004,Loader,2023-W14,2023-04-03,2023-04-08,LO4464,800,0,25,4,2023-W14,3,14,2023,LO4464_Loader,1,1.0,1.0,1.25,1.6974208986971548,0.0,8.333333333333334,0.13793103448275862,4,0.84,5,1.6974208986971548,0,0.0,5.0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.9574271077563381,3.0
S004,Compactor,2023-W13,2023-04-01,2023-04-07,CO4280,250,0,39,5,2023-W13,2,13,2023,CO4280_Compactor,1,1.0,2.0,1.0,0.5457142857142857,0.0,19.5,0.11363636363636363,1,0.8717948717948718,6,0.5457142857142857,0,0.0,6.5,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,1.0,4.0
S002,Compactor,2023-W13,2023-03-30,2023-04-05,CO2735,800,0,45,9,2023-W13,2,13,2023,CO2735_Compactor,1,1.0,1.0,1.5,1.7462857142857144,0.0,22.5,0.16666666666666666,1,0.8,6,1.7462857142857144,0,0.0,7.5,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,1.0,4.0
S002,Crane,2023-W13,2023-03-28,2023-04-01,CR7435,450,0,21,5,2023-W13,1,13,2023,CR7435_Crane,1,1.0,1.0,1.0,0.9566160520607375,0.0,21.0,0.19230769230769232,2,0.7619047619047619,4,0.9566160520607375,0,0.0,5.25,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0.5000000000000007,2.0
S002,Excavator,2023-W12,2023-03-25,2023-04-01,EX9158,800,0,43,12,2023-W12,2,12,2023,EX9158_Excavator,1,1.0,1.0,1.0,1.7526652452025586,0.0,21.5,0.21818181818181817,3,0.7209302325581395,7,1.7526652452025586,0,0.0,6.142857142857143,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.5773502691896257,2.0
S004,Compactor,2023-W12,2023-03-24,2023-03-30,CO7030,450,0,41,7,2023-W12,2,12,2023,CO7030_Compactor,1,1.0,1.0,1.0,0.9822857142857143,0.0,20.5,0.14583333333333334,1,0.8292682926829268,6,0.9822857142857143,0,0.0,6.833333333333333,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.2583057392117916,4.0
S003,Crane,2023-W12,2023-03-24,2023-04-01,CR5266,250,2,29,3,2023-W12,1,12,2023,CR5266_Crane,1,1.0,1.0,1.0,0.5314533622559653,2.0,29.0,0.09375,2,0.896551724137931,8,0.5314533622559653,1,0.25,3.625,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.5773502691896263,2.0
S004,Bulldozer,2023-W12,2023-03-22,2023-04-01,BU3847,800,1,75,17,2023-W12,1,12,2023,BU3847_Bulldozer,1,1.0,1.0,1.0,1.7392213221844788,1.0,75.0,0.18478260869565216,0,0.7733333333333333,10,1.7392213221844788,1,0.1,7.5,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.5773502691896252,2.0
S004,Excavator,2023-W12,2023-03-21,2023-03-30,EX8187,450,0,35,8,2023-W12,2,12,2023,EX8187_Excavator,1,1.0,1.0,1.0,0.9858742004264393,0.0,17.5,0.18604651162790697,3,0.7714285714285715,9,0.9858742004264393,0,0.0,3.888888888888889,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.5773502691896257,2.0
S003,Compactor,2023-W12,2023-03-20,2023-03-28,CO2735,800,1,41,4,2023-W12,2,12,2023,CO2735_Compactor,1,3.0,1.0,1.5,1.7462857142857144,0.5,20.5,0.08888888888888889,1,0.9024390243902439,8,1.7462857142857144,1,0.125,5.125,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.2583057392117916,4.0
